Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,label
66,3,14,5.6666665,12,3.5,3,30,20,0,0,0,0,0,0,0,0,0,0,142,19,116,116,2,2,98,0.8169014,0.69014084,5.1578946,0.13380282,6.105263,0.8448276,0,-1,3,-1,0.42105263,36,16,0,0,0,16,16,101,16,6,5,70,44,102,7,11,11,11,0,5,3,1,5,9,0.1126760563,0.0,0.0,0.1481481481,0.1568627451,0.1632653061,18,2,1,13,12,11,0.6835142667,0.8326146603,0.9166666667,0.7107939069,0.7143119941,0.7093126033,1
44,3,14,6.3333335,14,2.75,3,31,18,0,0,0,0,0,0,0,0,0,0,139,21,111,111,2,2,96,0.79856116,0.6906475,4.571429,0.15107913,5.285714,0.8648649,0,-1,3,-1,0.3809524,11,5,0,0,0,5,5,107,18,3,5,77,37,100,7,9,9,11,0,7,3,1,2,14,0.035971223,0.0,0.0,0.0471698113,0.05,0.0520833333,22,2,1,17,16,15,0.6594951472,0.8752174601,0.8277293768,0.6658961939,0.66557754,0.6612489741,1
1,3,6,5.6666665,12,3.5,3,7,3,0,0,0,0,0,0,0,0,0,0,56,19,30,30,2,2,12,0.53571427,0.21428572,0.6315789,0.3392857,1.5789474,0.4,0,-1,3,-1,0.42105263,1,1,0,0,0,1,1,44,16,6,5,13,0,16,7,10,6,0,0,1,3,1,1,1,0.0178571429,0.0,0.0,0.0454545455,0.0625,0.0833333333,8,2,1,3,2,1,0.7585287288,0.8326146603,0.9166666667,0.8826820017,0.8632048828,0.8429809819,1
42,3,12,6.0,14,4.0,3,18,15,9,0,9,0,8,6,0,6,0,6,134,20,107,107,2,2,77,0.79850745,0.57462686,3.85,0.14925373,5.35,0.7196262,0,-1,3,-1,0.75,32,29,0,1,0,28,28,85,18,11,9,43,14,81,14,9,9,3,0,5,4,0,2,9,0.21641791,0.0,0.0625,0.307692308,0.345679012,0.363636364,17,2,2,11,10,9,0.707295818,0.76555993,0.831954883,0.715722192,0.715716612,0.709896189,0
0,2,10,5.5,9,5.1,2,15,7,0,0,0,0,0,0,0,0,0,0,79,12,60,60,8,3,2,0.75949365,0.025316456,0.16666667,0.15189873,5.0,0.033333335,0,-1,2,-1,0.8333333,-1,0,0,0,0,0,-1,66,11,40,8,3,-1,17,9,10,10,-1,0,0,7,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,9,1,5,1,0,-1,0.651675739,0.907019018,0.692144587,0.767547545,0.579380164,-1.0,0
40,2,6,7.0,11,2.25,2,8,11,10,0,10,0,10,5,0,5,0,5,79,15,57,57,2,2,44,0.721519,0.556962,2.9333334,0.18987341,3.8,0.7719298,0,-1,2,-1,0.8,40,20,0,0,0,20,20,50,14,1,5,26,20,48,11,5,5,0,0,1,3,0,1,1,0.253164557,0.0,0.0,0.37037037,0.416666667,0.454545455,7,1,1,3,2,1,0.761308561,0.931744527,0.579380164,0.769121831,0.752912281,0.744046185,0
0,3,9,4.0,6,4.7777777,3,10,8,7,0,7,3,0,0,0,0,0,0,72,14,51,51,32,3,2,0.7083333,0.027777778,0.14285715,0.19444445,3.642857,0.039215688,0,-1,3,-1,0.5,-1,14,0,7,7,0,-1,45,12,3,23,3,-1,32,6,3,0,-1,0,0,6,0,3,-1,0.194444444,0.0,0.466666667,0.194444444,0.0,-1.0,9,2,4,1,0,-1,0.801499457,0.835752348,0.73363915,0.86293711,1.0,-1.0,0
0,2,5,7.0,11,4.8,2,5,5,1,0,1,0,0,0,0,0,0,0,50,15,28,28,2,2,2,0.56,0.04,0.13333334,0.3,1.8666667,0.071428575,0,-1,1,-1,0.8,-1,5,0,0,0,5,-1,37,14,3,4,12,-1,17,11,4,3,-1,0,0,4,0,0,-1,0.1,0.0,-1.0,-1.0,-1.0,-1.0,5,1,-1,-1,-1,-1,0.759829325,0.714096806,-1.0,-1.0,-1.0,-1.0,0
0,3,6,8.0,11,5.0,3,10,6,1,0,1,1,0,0,0,0,0,0,68,26,35,35,12,3,2,0.5147059,0.029411765,0.07692308,0.38235295,1.3461539,0.057142857,0,-1,3,-1,0.46153846,-1,1,0,0,1,0,-1,57,24,15,11,3,-1,13,11,7,7,-1,0,0,4,0,2,-1,0.014705882,0.0,0.0,0.0625,0.0,-1.0,7,2,2,1,0,-1,0.679162192,0.823995394,0.783054889,0.8125,0.579380164,-1.0,0
0,3,5,3.0,4,6.4,3,12,8,0,0,0,0,0,0,0,0,0,0,54,11,36,36,8,3,2,0.6666667,0.037037037,0.18181819,0.2037037,3.2727273,0.055555556,0,-1,3,-1,0.45454547,-1,0,0,0,0,0,-1,45,9,21,8,3,-1,13,4,13,13,-1,0,0,4,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,7,2,2,1,0,-1,0.734513929,0.769933633,0.793210891,0.907019018,0.579380164,-1.0,0
0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0.0,0.375,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.74744204,0.78765934,0.851409766,0.929896694,1.0,-1.0,0
3,3,8,5.0,9,2.8,3,7,5,0,0,0,0,0,0,0,0,0,0,58,17,34,34,2,2,15,0.5862069,0.25862068,0.88235295,0.29310346,2.0,0.44117647,0,-1,3,-1,0.5882353,2,3,0,0,0,3,3,42,15,3,8,12,0,19,9,7,4,0,0,2,3,0,2,3,0.0517241379,0.0,0.0,0.1034482759,0.1578947368,0.2,10,2,1,5,4,3,0.7745387756,0.7876593396,0.8277293768,0.846611171,0.8419676733,0.8634890534,1
0,3,16,9.333333,22,8.0,3,34,30,13,0,13,0,0,3,0,3,0,0,180,30,143,143,7,3,2,0.79444444,0.011111111,0.06666667,0.16666667,4.766667,0.013986014,0,-1,3,-1,0.76666665,-1,31,0,31,0,0,-1,129,28,87,7,3,-1,32,22,14,14,-1,1,0,13,0,3,-1,0.172222222,0.0,0.234848485,0.0,0.0,-1.0,16,2,11,1,0,-1,0.645730776,0.721347296,0.669790266,0.947442759,0.579380164,-1.0,0
24,3,10,6.0,13,2.75,3,17,10,0,0,0,0,0,0,0,0,0,0,91,20,64,64,2,2,49,0.7032967,0.53846157,2.45,0.21978022,3.2,0.765625,0,-1,3,-1,0.7,11,6,0,0,0,6,6,68,18,3,5,38,17,53,13,7,7,11,0,4,3,0,2,7,0.0659340659,0.0,0.0,0.1016949153,0.1132075472,0.1224489796,14,2,1,9,8,7,0.7094420481,0.7830263821,0.8277293768,0.7529399301,0.7620433417,0.7547115748,1
67,3,17,3.6666667,6,3.5,3,43,25,0,0,0,0,0,0,0,0,0,0,164,13,144,144,2,2,126,0.8780488,0.76829267,9.692307,0.07926829,11.076923,0.875,0,-1,3,-1,0.53846157,15,7,0,0,0,7,7,126,11,6,5,100,55,130,6,9,9,11,0,8,3,0,4,16,0.0426829268,0.0,0.0,0.0514705882,0.0538461538,0.0555555556,25,2,1,20,19,18,0.6285914518,0.859582436,0.9166666667,0.6386416027,0.6381604198,0.633408402,1
2,3,6,5.0,9,2.5,3,5,5,0,0,0,0,0,0,0,0,0,0,48,17,24,24,2,2,10,0.5,0.20833333,0.5882353,0.35416666,1.4117647,0.41666666,0,-1,3,-1,0.5882353,2,2,0,0,0,2,2,36,15,3,4,10,0,14,9,7,4,0,0,1,3,0,1,1,0.0416666667,0.0,0.0,0.1052631579,0.1428571429,0.2,8,2,1,3,2,1,0.7812981791,0.7876593396,0.8277293768,0.8761005719,0.8732737099,0.9397940009,1
24,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,93,12,74,74,2,2,55,0.79569894,0.5913978,4.5833335,0.12903225,6.1666665,0.7432432,0,-1,3,-1,0.5,11,4,0,0,0,4,4,69,10,6,5,44,19,59,5,7,7,11,0,5,3,0,3,9,0.0430107527,0.0,0.0,0.0615384615,0.0677966102,0.0727272727,16,2,1,11,10,9,0.7038040217,0.8429809819,0.929896694,0.7257448597,0.7329021873,0.7234109707,1
65,4,20,4.25,8,2.6666667,4,19,11,1,1,0,0,0,0,0,0,0,0,135,20,108,108,2,2,97,0.8,0.7185185,4.85,0.14814815,5.4,0.8981481,0,-1,4,-1,0.45,23,37,2,-1,0,35,35,67,15,-1,5,43,17,101,4,7,7,11,0,5,2,0,12,9,0.2740740741,0.1,-1.0,-1.0,-1.0,-1.0,18,3,-1,-1,-1,-1,0.6922059886,0.8668444413,-1.0,-1.0,-1.0,-1.0,1
9,4,9,5.0,12,5.25,4,11,7,0,0,0,0,0,0,0,0,0,0,80,23,50,50,2,2,25,0.625,0.3125,1.0869565,0.2875,2.173913,0.5,0,-1,4,-1,0.65217394,5,9,4,0,0,5,5,54,15,13,5,17,4,29,10,13,13,3,0,3,3,1,2,5,0.1125,0.173913043,0.0,0.142857143,0.172413793,0.2,13,3,1,7,6,5,0.754432469,0.870150663,0.803598715,0.824482431,0.824285683,0.814724883,0
0,2,6,4.0,5,5.6666665,2,13,6,1,0,1,0,0,0,0,0,0,0,56,9,39,39,6,2,2,0.6964286,0.035714287,0.22222222,0.16071428,4.3333335,0.051282052,0,-1,2,-1,0.6666667,-1,1,0,1,0,0,-1,46,8,25,6,2,-1,28,5,10,10,-1,0,0,3,0,3,-1,0.017857143,0.0,0.033333333,0.0,0.0,-1.0,5,1,1,1,0,-1,0.753450549,0.929896694,0.826707807,1.0,1.0,-1.0,0
0,2,10,8.0,13,5.6,2,21,15,0,0,0,0,0,0,0,0,0,0,89,17,65,65,56,4,2,0.7303371,0.02247191,0.11764706,0.19101124,3.8235295,0.03076923,0,-1,2,-1,0.8235294,-1,0,0,0,0,0,-1,76,16,2,50,4,-1,56,13,12,12,-1,0,0,3,0,7,-1,0.0,0.0,0.0,0.0,0.0,-1.0,5,1,1,1,0,-1,0.6927043624,0.8273054997,0.75,0.7279976945,1.0,-1.0,1
41,3,15,4.3333335,9,3.6,3,23,22,7,0,7,0,7,3,0,3,0,3,129,15,107,107,2,2,84,0.82945734,0.6511628,5.6,0.11627907,7.133333,0.78504676,0,-1,3,-1,0.6666667,32,26,0,0,0,26,24,82,13,4,11,50,16,88,9,8,8,0,0,3,3,0,4,5,0.201550388,0.0,0.0,0.257425743,0.295454545,0.352941176,16,2,1,11,10,5,0.698611158,0.89761679,0.871049064,0.709375184,0.713727017,0.748728341,0
0,4,5,2.75,3,4.6,4,9,7,0,0,0,0,0,0,0,0,0,0,48,14,27,27,15,3,2,0.5625,0.041666668,0.14285715,0.29166666,1.9285715,0.074074075,0,-1,4,-1,0.2857143,-1,0,0,0,0,0,-1,38,11,6,14,3,-1,15,3,8,8,-1,0,0,3,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,7,3,1,1,0,-1,0.7383637853,0.7090260576,0.9166666667,0.8078347747,1.0,-1.0,1
44,3,14,4.3333335,9,3.6,3,27,23,7,0,7,0,7,3,0,3,0,3,131,15,109,109,2,2,86,0.83206105,0.65648854,5.733333,0.114503816,7.266667,0.78899086,0,-1,3,-1,0.6666667,32,22,0,0,0,22,21,88,13,4,11,56,22,90,9,8,8,7,0,4,3,0,4,7,0.167938931,0.0,0.0,0.213592233,0.244444444,0.269230769,16,2,1,11,10,7,0.705510161,0.89761679,0.871049064,0.724440253,0.739723136,0.746961276,0
0,2,11,4.5,6,5.7272725,2,12,6,1,0,1,0,0,0,0,0,0,0,90,10,73,73,2,2,2,0.8111111,0.022222223,0.2,0.11111111,7.3,0.02739726,0,-1,1,-1,0.7,-1,30,0,14,16,0,-1,46,9,21,5,7,-1,25,6,7,7,-1,0,0,6,0,5,-1,0.333333333,0.0,-1.0,-1.0,-1.0,-1.0,7,1,-1,-1,-1,-1,0.746299093,0.939794001,-1.0,-1.0,-1.0,-1.0,0
0,3,6,5.3333335,10,5.6666665,3,10,8,0,0,0,0,0,0,0,0,0,0,64,18,39,39,5,3,2,0.609375,0.03125,0.11111111,0.28125,2.1666667,0.051282052,0,-1,3,-1,0.6111111,-1,0,0,0,0,0,-1,54,16,26,5,3,-1,11,10,11,11,-1,0,0,5,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,2,3,1,0,-1,0.709055275,0.813479193,0.762106305,0.929896694,0.579380164,-1.0,0
50,3,15,5.6666665,11,3.5,3,32,16,1,0,1,0,1,0,0,0,0,0,138,19,112,112,2,2,94,0.8115942,0.68115944,4.9473686,0.13768116,5.894737,0.83928573,0,-1,3,-1,0.6315789,25,6,0,0,0,6,6,103,17,6,5,71,36,98,11,9,9,8,0,6,3,0,5,11,0.0434782609,0.0,0.0,0.0576923077,0.0612244898,0.0638297872,19,2,1,14,13,12,0.6804436486,0.7428481308,0.9166666667,0.7167233984,0.7175537195,0.7125719731,1
0,3,8,5.6666665,12,4.875,3,9,6,0,0,0,0,0,0,0,0,0,0,72,19,46,46,23,4,2,0.6388889,0.027777778,0.10526316,0.2638889,2.4210527,0.04347826,0,-1,4,-1,0.47368422,-1,6,0,0,6,0,-1,53,16,14,15,4,-1,23,8,15,15,-1,0,0,4,1,4,-1,0.0833333333,0.0,0.0,0.2142857143,0.0,-1.0,8,2,3,1,0,-1,0.7430299713,0.7334951179,0.85671355,0.8959927012,1.0,-1.0,1
35,3,11,4.3333335,9,4.2,3,15,13,7,0,7,0,7,4,0,4,0,4,111,15,89,89,2,2,63,0.8018018,0.5675676,4.2,0.13513513,5.9333334,0.7078652,0,-1,3,-1,0.6666667,32,24,0,0,0,24,23,71,13,4,14,36,12,67,9,8,8,0,0,2,3,0,3,3,0.216216216,0.0,0.0,0.289156627,0.358208955,0.418181818,12,2,1,7,6,3,0.733617965,0.89761679,0.871049064,0.759683007,0.778216632,0.786855937,0
100,3,8,10.333333,26,4.8,3,19,13,15,0,15,0,15,1,0,1,0,1,181,33,141,141,2,2,112,0.7790055,0.61878455,3.3939395,0.18232045,4.2727275,0.79432625,0,-1,3,-1,0.33333334,91,16,0,0,0,16,16,149,29,15,5,96,84,117,10,9,9,9,0,2,4,2,1,3,0.0883977901,0.0,0.0,0.1300813008,0.1367521368,0.1428571429,11,2,2,5,4,3,0.7092907256,0.7844934268,0.7933645889,0.7483095125,0.7495545474,0.7535105443,1
0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0.0,0.375,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.757455415,0.78765934,0.851409766,1.0,1.0,-1.0,0
0,3,11,4.6666665,8,6.4545455,3,22,11,0,0,0,0,0,0,0,0,0,0,104,16,81,81,14,3,2,0.77884614,0.01923077,0.125,0.15384616,5.0625,0.024691358,0,-1,4,-1,0.5625,-1,0,0,0,0,0,-1,89,14,58,10,3,-1,17,8,17,17,-1,0,0,9,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,13,2,7,2,1,-1,0.659219581,0.745864648,0.713095861,0.813479193,0.924957276,-1.0,0
0,3,7,6.3333335,13,5.428571,3,9,3,0,0,0,0,0,0,0,0,0,0,72,21,44,44,11,4,2,0.6111111,0.027777778,0.0952381,0.29166666,2.0952382,0.045454547,0,-1,3,-1,0.6666667,-1,0,0,0,0,0,-1,61,19,23,11,4,-1,11,13,11,7,-1,0,0,5,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,2,3,1,0,-1,0.705313667,0.840035766,0.819735571,0.894454883,1.0,-1.0,0
8,3,18,4.3333335,7,3.4666667,3,16,9,1,0,1,1,1,0,0,0,0,0,99,15,77,77,35,2,10,0.7777778,0.1010101,0.6666667,0.15151516,5.133333,0.12987013,0,-1,7,-1,0.73333335,8,15,7,4,2,2,4,62,6,45,7,0,3,11,3,10,10,0,0,1,8,0,8,1,0.151515152,0.466666667,-1.0,-1.0,-1.0,0.4,17,2,-1,-1,-1,2,0.717351303,0.769470978,-1.0,-1.0,-1.0,0.879588002,0
55,3,15,4.0,7,2.75,3,37,22,0,0,0,0,0,0,0,0,0,0,150,14,129,129,2,2,114,0.86,0.76,8.142858,0.093333334,9.214286,0.88372093,0,-1,3,-1,0.35714287,11,4,0,0,0,4,4,116,11,3,5,93,48,118,4,9,9,11,0,8,3,1,2,16,0.0266666667,0.0,0.0,0.0322580645,0.0338983051,0.0350877193,25,2,1,20,19,18,0.6423215957,0.8357523477,0.8277293768,0.6421269976,0.6415466142,0.6371672617,1
0,3,13,4.6666665,9,4.0,3,23,13,0,0,0,0,0,0,0,0,0,0,85,16,62,62,23,3,41,0.7294118,0.48235294,2.5625,0.1882353,3.875,0.66129035,0,-1,3,-1,0.625,0,1,1,0,0,0,0,67,13,27,20,3,0,23,3,10,10,0,0,0,6,0,6,0,0.011764706,0.0625,0.0,0.0,0.0,0.0,9,2,4,1,0,3,0.67686148,0.8125,0.746086434,0.742802265,1.0,0.695920516,0
2,2,6,5.5,8,2.75,2,5,1,0,0,0,0,0,0,0,0,0,0,39,12,20,20,2,2,5,0.51282054,0.12820514,0.41666666,0.30769232,1.6666666,0.25,0,-1,2,-1,1.0,2,10,8,0,0,2,2,20,3,4,4,5,0,9,3,4,4,0,0,1,3,0,1,1,0.2564102564,0.6666666667,0.0,0.1428571429,0.2222222222,0.4,7,1,1,3,2,1,0.7779348709,0.6836405664,0.8710490643,0.9624786379,1.0,1.0,1
305,3,6,4.3333335,9,2.5,3,33,27,41,0,41,0,41,2,0,2,0,2,344,15,322,322,2,2,308,0.93604654,0.89534885,20.533333,0.04360465,21.466667,0.95652175,0,-1,3,-1,0.6666667,305,50,0,0,0,50,50,284,13,3,3,261,255,313,9,4,4,0,0,1,3,0,1,1,0.145348837,0.0,0.0,0.157728707,0.159744409,0.162337662,8,2,1,3,2,1,0.664555114,0.863489053,0.827729377,0.663507882,0.662094489,0.659675384,0
0,4,5,4.5,10,2.0,4,2,3,0,0,0,0,0,0,0,0,0,0,42,21,14,14,6,3,2,0.33333334,0.04761905,0.0952381,0.5,0.6666667,0.14285715,0,-1,4,-1,0.2857143,-1,1,0,0,1,0,-1,30,17,2,4,3,-1,6,5,4,4,-1,0,0,3,1,2,-1,0.0238095238,0.0,0.0,0.1,0.0,-1.0,7,3,1,1,0,-1,0.7582323711,0.8019847498,0.75,0.9397940009,1.0,-1.0,1
0,3,11,5.0,9,5.6363635,3,26,20,0,0,0,0,0,0,0,0,0,0,97,17,73,73,2,2,2,0.7525773,0.020618556,0.11764706,0.17525773,4.2941175,0.02739726,0,-1,3,-1,0.5882353,-1,0,0,0,0,0,-1,81,15,54,5,3,-1,12,9,12,12,-1,0,0,10,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,13,2,8,1,0,-1,0.645407709,0.816441756,0.650629046,0.929896694,1.0,-1.0,0
3,4,7,2.75,3,4.25,4,10,7,0,0,0,0,0,0,0,0,0,0,53,14,32,32,2,2,11,0.6037736,0.20754717,0.78571427,0.26415095,2.2857144,0.34375,0,-1,4,-1,0.2857143,3,3,0,0,0,3,3,38,11,8,5,10,0,16,3,8,8,0,0,1,3,0,2,1,0.0566037736,0.0,0.0,0.1363636364,0.1875,0.2727272727,9,3,1,3,2,1,0.7711180154,0.7090260576,0.8795880017,0.9388425934,1.0,1.0,1
52,3,15,4.0,7,3.5,3,38,21,0,0,0,0,0,0,0,0,0,0,143,14,122,122,2,2,104,0.85314685,0.72727275,7.428571,0.0979021,8.714286,0.852459,0,-1,3,-1,0.5714286,15,5,0,0,0,5,5,111,12,6,5,84,44,108,7,9,9,11,0,7,3,0,3,14,0.034965035,0.0,0.0,0.0438596491,0.0462962963,0.0480769231,22,2,1,17,16,15,0.6433484766,0.7840687819,0.8333333333,0.6590723076,0.6592206556,0.6547784281,1
0,3,6,4.3333335,6,6.5,3,8,3,2,1,1,1,0,0,0,0,0,0,66,15,44,44,21,3,2,0.6666667,0.030303031,0.13333334,0.22727273,2.9333334,0.045454547,0,-1,3,-1,0.46666667,-1,17,4,0,13,0,-1,39,9,16,7,3,-1,21,3,11,11,-1,0,0,4,0,2,-1,0.257575758,0.266666667,0.0,0.52,0.0,-1.0,7,2,2,1,0,-1,0.78817464,0.89761679,0.764348863,0.855681254,1.0,-1.0,0
24,3,10,5.6666665,11,3.5,3,17,10,2,0,2,0,2,0,0,0,0,0,92,19,66,66,2,2,48,0.7173913,0.5217391,2.5263157,0.20652173,3.4736843,0.72727275,0,-1,3,-1,0.6315789,8,2,0,0,0,2,2,73,17,6,5,41,21,52,11,8,8,8,0,4,3,0,2,7,0.0217391304,0.0,0.0,0.0344827586,0.0384615385,0.0416666667,14,2,1,9,8,7,0.6933317663,0.7428481308,0.9166666667,0.7501379534,0.7418238133,0.7443681545,1
63,3,16,4.0,7,2.75,3,35,22,0,0,0,0,0,0,0,0,0,0,158,14,137,137,2,2,122,0.8670886,0.7721519,8.714286,0.088607594,9.785714,0.890511,0,-1,3,-1,0.35714287,19,16,0,0,0,16,16,111,11,3,5,88,43,126,4,10,10,11,0,8,3,1,3,16,0.1012658228,0.0,0.0,0.1212121212,0.126984127,0.131147541,25,2,1,20,19,18,0.6542729652,0.8357523477,0.8277293768,0.6584833304,0.6584825138,0.654427388,1
0,3,8,6.6666665,14,7.75,3,24,16,0,0,0,0,0,0,0,0,0,0,98,22,69,69,25,3,2,0.70408165,0.020408163,0.09090909,0.2244898,3.1363637,0.028985508,0,-1,3,-1,0.6818182,-1,0,0,0,0,0,-1,85,20,34,24,3,-1,25,14,19,16,-1,0,0,6,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,2,3,1,0,-1,0.676066071,0.808833287,0.73167894,0.799372716,1.0,-1.0,0
0,2,5,4.0,5,3.8,2,2,2,0,0,0,0,0,0,0,0,0,0,39,9,23,23,4,4,2,0.5897436,0.051282052,0.22222222,0.23076923,2.5555556,0.08695652,0,-1,2,-1,0.6666667,-1,7,0,3,4,0,-1,24,8,8,0,4,-1,8,5,8,8,-1,0,0,4,0,1,-1,0.1794871795,0.0,0.2142857143,0.4444444444,0.0,-1.0,6,1,2,1,0,-1,0.7806280971,0.929896694,0.8357523477,1.0,1.0,-1.0,1
35,5,11,2.4,3,4.6666665,5,18,12,11,0,11,0,10,7,0,7,0,7,117,16,94,94,2,2,60,0.8034188,0.51282054,3.75,0.13675214,5.875,0.63829786,0,-1,5,-1,0.25,32,24,0,0,0,24,22,75,12,21,4,34,13,64,3,10,8,0,0,2,5,0,3,3,0.205128205,0.0,0.0,0.347826087,0.375,0.4,14,4,3,5,4,3,0.753490694,0.769454883,0.773768511,0.796496224,0.794219922,0.782684452,0
0,2,9,8.0,13,3.1111112,2,8,7,1,0,1,0,0,0,0,0,0,0,60,17,36,36,27,4,2,0.6,0.033333335,0.11764706,0.28333333,2.1176472,0.055555556,0,-1,2,-1,0.8235294,-1,5,0,0,5,0,-1,43,16,2,17,4,-1,27,13,9,9,-1,0,0,3,0,6,-1,0.0833333333,0.0,0.0,0.15625,0.0,-1.0,5,1,1,1,0,-1,0.7343809348,0.8273054997,0.75,0.8405639062,1.0,-1.0,1
0,3,8,4.6666665,8,6.875,3,14,10,5,1,4,0,0,2,0,2,0,0,85,16,62,62,5,3,2,0.7294118,0.023529412,0.125,0.1882353,3.875,0.032258064,0,-1,3,-1,0.625,-1,28,6,22,0,0,-1,45,8,25,5,3,-1,32,3,6,6,-1,0,0,7,0,1,-1,0.329411765,0.375,0.41509434,0.0,0.0,-1.0,10,2,5,1,0,-1,0.727646331,0.863204883,0.747666469,0.929896694,0.579380164,-1.0,0
40,3,8,7.0,17,3.75,3,17,11,8,0,8,0,8,5,0,5,0,5,102,23,72,72,2,2,53,0.7058824,0.51960784,2.3043478,0.2254902,3.1304348,0.7361111,0,-1,3,-1,0.7826087,32,20,0,0,0,20,20,68,21,5,7,31,20,57,17,7,7,5,0,3,3,0,1,5,0.196078431,0.0,0.0,0.307692308,0.350877193,0.377358491,12,2,1,7,6,5,0.725881857,0.8077698,0.898226518,0.77191641,0.767548612,0.761086446,0
2,2,6,5.5,8,2.75,2,5,2,0,0,0,0,0,0,0,0,0,0,39,12,20,20,2,2,5,0.51282054,0.12820514,0.41666666,0.30769232,1.6666666,0.25,0,-1,2,-1,1.0,2,10,8,0,0,2,2,20,3,4,4,5,0,9,3,4,4,0,0,1,3,0,1,1,0.2564102564,0.6666666667,0.0,0.1428571429,0.2222222222,0.4,7,1,1,3,2,1,0.8272472621,0.6836405664,0.8710490643,0.9624786379,1.0,1.0,1
65,4,20,4.25,8,2.6666667,4,19,11,1,1,0,0,0,0,0,0,0,0,135,20,108,108,2,2,97,0.8,0.7185185,4.85,0.14814815,5.4,0.8981481,0,-1,4,-1,0.45,23,37,2,-1,0,35,35,67,15,-1,5,43,17,101,4,7,7,11,0,5,2,0,12,9,0.2740740741,0.1,-1.0,-1.0,-1.0,-1.0,18,3,-1,-1,-1,-1,0.6970667627,0.8668444413,-1.0,-1.0,-1.0,-1.0,1
0,3,5,6.6666665,15,7.2,3,14,11,0,0,0,0,0,0,0,0,0,0,69,22,40,40,19,3,2,0.5797101,0.028985508,0.09090909,0.3188406,1.8181819,0.05,0,-1,3,-1,0.45454547,-1,0,0,0,0,0,-1,59,19,14,19,3,-1,19,9,19,9,-1,0,0,4,1,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,7,2,2,1,0,-1,0.718454054,0.857299385,0.87400659,0.830744765,1.0,-1.0,0
19,3,9,4.3333335,7,4.5,3,16,12,1,1,0,0,0,0,0,0,0,0,76,15,54,54,34,2,21,0.7105263,0.27631578,1.4,0.19736843,3.6,0.3888889,0,-1,4,-1,0.53333336,19,3,3,0,0,0,0,60,10,24,20,2,18,22,3,16,8,19,0,1,4,0,3,1,0.039473684,0.2,0.0,0.0,0.0,0.0,10,2,2,4,3,2,0.719676316,0.829361317,0.845224173,0.811856265,0.872908317,0.891585596,0
